database_id,spotify_id,song_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5bb7ac930c27ee4c381dd9c9,6T8cDr9P6anYtaORts1Wd1,So Long Song,https://p.scdn.co/mp3-preview/e4e1aa685a2c21e9de4b526945c518f426376afd?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.568,0.886,0,-6.568,1,0.141,0.00401,0.0314,0.801,0.517,140
5bb7ac930c27ee4c381dd9ca,0eydMimsKTNF7iaLM0p7Kd,Rock Melon,https://p.scdn.co/mp3-preview/23cbdf6034c88dfee91b1ca754534f610c3cdff2?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.715,0.505,8,-4.904,1,0.0303,0.0851,8.44E-05,0.0855,0.836,125.006
5bb7ac930c27ee4c381dd9cb,7mUM8ax1kXCYyOJbDOAdl7,Boys In The Choir,https://p.scdn.co/mp3-preview/80751692bcff7e59fd75c10d4bce5394625d27d4?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.548,0.297,0,-9.214,1,0.0359,0.731,1.21E-06,0.098,0.761,157.913
5bb7ac930c27ee4c381dd9cc,5dl8WFCxndWZlsDXuzT00p,The Best Day Ever,https://p.scdn.co/mp3-preview/e89c1779a2615907c2243a54a49d87b3085bf3f4?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.557,0.711,11,-7.322,1,0.0275,0.162,1.18E-06,0.0647,0.59,127.865
5bb7ac930c27ee4c381dd9cd,3CXGRQ4U93Vg7KFeFL3cLC,Can You Clap,https://p.scdn.co/mp3-preview/edd86f493f31676621338f675cf84b3dec0a6ae5?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.451,0.144,0,-11.619,1,0.0391,0.319,0,0.0915,0.234,89.948
5bb7ac930c27ee4c381dd9ce,3EwylngtDUBXxrP0o0TngP,Pirates,https://p.scdn.co/mp3-preview/d92d751241502d79732a8e005ce68b3aa0dbd017?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.43,0.779,7,-7.314,1,0.0477,0.247,0,0.124,0.535,64.868
5bb7ac930c27ee4c381dd9cf,3ShItLsPzmXD0GGw8jnuP4,Casi-Casi (Almost-Almost),https://p.scdn.co/mp3-preview/f6db9444bfa722ea7a68ddf511b67c200a83e7a5?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.605,0.304,1,-20.167,1,0.107,0.766,0.0204,0.356,0.678,143.729
5bb7ac930c27ee4c381dd9d0,4HVrBSUpRiCxRaVKPuIyGj,It's A Big World,https://p.scdn.co/mp3-preview/5df0dd1b896d1b751964c919e62894208bba4ff8?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.753,0.102,7,-14.276,0,0.0328,0.936,0,0.0978,0.531,112.045
5bb7ac930c27ee4c381dd9d1,6gLp2opesiDDYfobz3rMR6,You & Me,https://p.scdn.co/mp3-preview/eed8fe85f62bc89ffaa3489c5ff21ac05f737c4b?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.577,0.202,5,-11.078,1,0.0398,0.832,1.22E-05,0.132,0.523,129.225
5bb7ac930c27ee4c381dd9d2,24Y3xPVVyHwlwftRXQ6qPH,Wheels On The Bus,https://p.scdn.co/mp3-preview/2837dfe809ca062e26fbddbf23025171500ed1ef?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.69,0.422,4,-10.376,1,0.0972,0.463,0,0.39,0.93,100.083
5bb7ac930c27ee4c381dd9d3,2qAdsERZ0SamYGddqOvBWo,Animal Carnaval,https://p.scdn.co/mp3-preview/9b20ddcd3567c263933d12f6f12e284793ec0c0c?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.709,0.679,7,-5.427,1,0.07,0.0317,0,0.103,0.717,117.953
5bb7ac930c27ee4c381dd9d4,5cVvivemmfG6vaSOAleHOH,Walk Outside,https://p.scdn.co/mp3-preview/abfdc063ccbbcf8f5c6ed20587eac9212ef455fa?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.706,0.497,0,-13.033,1,0.0302,0.638,0,0.0705,0.882,97.647
5bb7ac930c27ee4c381dd9d5,4ELJ8UJSUmdoIpC2eeqLhh,Ámame o Mátame,https://p.scdn.co/mp3-preview/a467aaddea941f89336959f4099a8419719c88cb?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.755,0.771,1,-6.482,1,0.0461,0.0725,0.000143,0.252,0.728,87.995
5bb7ac930c27ee4c381dd9d6,5fSDXbY8o9pA3TKwAbfwML,Mi primer millon,https://p.scdn.co/mp3-preview/ab36714bc501be5f0f128883327dd26e803512c5?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.745,0.924,5,-3.898,1,0.0355,0.201,5.01E-05,0.121,0.909,103.033
5bb7ac930c27ee4c381dd9d7,6Sg8HCDhEX0IL7My2HjS6H,El Son del Dolor,https://p.scdn.co/mp3-preview/8eb9c6597f5e0aaf716d4f11e7ee7d19b177db71?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.43,0.842,1,-5.641,1,0.047,0.00922,2.51E-06,0.383,0.378,145.988
5bb7ac930c27ee4c381dd9d8,3msi3GShzgiIAuCrbx2XNj,La Pelotona,https://p.scdn.co/mp3-preview/e52c91f6a739890973385690d9d1864684434e42?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.667,0.754,0,-7.868,1,0.0447,0.0154,0.0564,0.339,0.585,168.079
5bb7ac930c27ee4c381dd9d9,37vqCDZ6g5pZ5gqDS90MDP,Más Que Ayer,https://p.scdn.co/mp3-preview/bd502d6f27ba625f7d753b61bd12f8c79969e9dd?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.708,0.687,7,-6.086,1,0.0324,0.271,0,0.0932,0.571,89.985
5bb7ac930c27ee4c381dd9da,1DmlUpnkg4N1VWquSoffF1,"Y, ¿si fuera ella?",https://p.scdn.co/mp3-preview/8e31152a558b8f471dee924358aaa1cfe7dd3f9a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.428,0.556,1,-4.967,1,0.0407,0.659,0,0.115,0.162,150.732
5bb7ac930c27ee4c381dd9db,3npbtkmTdUlRxGFxViDD0K,Canta Corazón,https://p.scdn.co/mp3-preview/127766145709d80df7fdc4c9fb8fa16791844921?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.724,0.715,10,-7.738,1,0.0504,0.425,0,0.0746,0.832,104.06
5bb7ac930c27ee4c381dd9dc,7vcDJCAO356RYkCfiUozmE,Maldito Duende,https://p.scdn.co/mp3-preview/ffa750674f734acbc81d294be362f98680d79351?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.374,0.85,4,-5.657,0,0.0404,0.0904,0,0.116,0.348,125.796
5bb7ac930c27ee4c381dd9dd,4kWiuee1G91YS3QZJPTq4A,No Morirá - No Matter What,https://p.scdn.co/mp3-preview/361b2b9b2007181d54ae9d0f55dc0ba834c52a87?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.594,0.916,9,-4.703,1,0.0784,0.221,3.60E-06,0.107,0.964,166.471
5bb7ac930c27ee4c381dd9de,2sMxswHr9wX7kTUHULvJBJ,Destino o casualidad,https://p.scdn.co/mp3-preview/6bdd43d6000a7689fb51610b82a03c0607564eb2?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.557,0.525,2,-6.324,1,0.149,0.524,0,0.113,0.362,153.247
5bb7ac930c27ee4c381dd9df,1q2J8KWeewoqOrZI4a65P9,Un verano en Nueva York,https://p.scdn.co/mp3-preview/9d3ade95df24d68a4e357de4ec24d4ec407c664c?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.557,0.65,7,-8.897,1,0.0424,0.673,0.122,0.286,0.965,106.1
5bb7ac930c27ee4c381dd9e0,6sr4ax5EHAsAxC4jjEaZJ0,Me llamo Raquel,https://p.scdn.co/mp3-preview/4bea2c356ac1ca219f3caefb35708f1c1aa416f1?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.618,0.744,0,-5.426,1,0.0583,0.166,0,0.234,0.958,177.506
5bb7ac930c27ee4c381dd9e1,6r46lnXFbE9fr2d3KNaGbe,Imitadora,https://p.scdn.co/mp3-preview/059bc5a521af844d5a4483290e7b81cdaec8b2d1?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.737,0.709,8,-6.889,0,0.045,0.333,0,0.289,0.556,125.997
5bb7ac930c27ee4c381dd9e2,2nejvFyJeTDtMRP2nUMt0J,Abrázame Muy Fuerte,https://p.scdn.co/mp3-preview/eae2a6a04874678c1ea5e5f2a6bb39d10ecb344e?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.515,0.387,4,-7.343,0,0.0567,0.689,0,0.126,0.312,135.739
5bb7ac940c27ee4c381dd9e3,1jlKdNbOA90rjnt88GJnwO,La Vuelta Al Mundo,https://p.scdn.co/mp3-preview/92425a449bb76613415f4ad212a807e3f5288a3e?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.748,0.538,0,-9.943,1,0.222,0.159,1.62E-06,0.167,0.779,124.974
5bb7ac940c27ee4c381dd9e4,1Kxap8UbrmlXcgKBuCysNg,Quién Se Anima,https://p.scdn.co/mp3-preview/4d54558a41b7468b3e24df34b7c868be8ed51fe7?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.841,0.639,7,-5.908,1,0.0694,0.451,0,0.0626,0.982,119.95
5bb7ac940c27ee4c381dd9e5,3QzIAhnLyISSaenzDYJzCQ,Sin documentos,https://p.scdn.co/mp3-preview/712fb3a218592c2016b385b28685ac9ba70ed493?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.387,0.972,7,-2.84,0,0.101,0.565,4.83E-06,0.0921,0.839,192.392
5bb7ac940c27ee4c381dd9e6,47VueTChrhOjNaJTOzaskN,Dare (La La La),https://p.scdn.co/mp3-preview/bb8697b4dc4a9872aab8296a37d0e6b6b5fad67e?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.792,0.73,11,-5.376,1,0.0698,0.0623,2.66E-05,0.089,0.616,128.029
5bb7ac940c27ee4c381dd9e7,4XTMj7kd8DHLl0r7ghmEAr,Caraluna,https://p.scdn.co/mp3-preview/cf4fe4a741da944052250838e9ad6577a7b41e9d?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.76,0.773,9,-5.314,1,0.0675,0.176,0,0.1,0.895,102.789
5bb7ac940c27ee4c381dd9e8,6cJLfIqwh0tCKRjYM3WpZ5,Darte un Beso,https://p.scdn.co/mp3-preview/df30c9439484ec752acdf62359d330898ac406a6?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.757,0.711,1,-4.643,0,0.0349,0.36,0,0.121,0.817,139.962
5bb7ac940c27ee4c381dd9e9,0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,https://p.scdn.co/mp3-preview/5fdf7aacfed97c3f3d476f58dac07b8214421acc?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.425,0.954,1,-3.756,0,0.0476,0.00411,0,0.0555,0.933,178.043
5bb7ac940c27ee4c381dd9ea,6Al0Kpd4VrRZ0Z4kTThNPa,Volví a Nacer,https://p.scdn.co/mp3-preview/563fd2df2c05a0e68a053808877f5409c12507f1?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.588,0.812,5,-4.172,1,0.0429,0.0171,0,0.111,0.512,97.98
5bb7ac940c27ee4c381dd9eb,3fPMRb2gcFTZcYmR0bXnDc,Te Robaré,https://p.scdn.co/mp3-preview/d78e82bddb8c913dae522b13776f7edc2d22d039?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.786,0.648,7,-6.195,0,0.0389,0.197,0,0.0953,0.891,127.953
5bb7ac940c27ee4c381dd9ec,7DqTaelFf846rl1CHmyfOW,Chan Chan,https://p.scdn.co/mp3-preview/431a073902754b554b5ac1948132d10aca307f34?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.506,0.433,2,-14.183,0,0.0345,0.842,0.0311,0.112,0.641,83.222
5bb7ac940c27ee4c381dd9ed,7tOAN6w4a1LD0iqkRnIrhZ,1977,https://p.scdn.co/mp3-preview/06cafb60c98b07ccfc924f75192aa0950d8650ff?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.697,0.685,9,-7.215,0,0.0421,0.00388,0.000506,0.0952,0.578,103.926
5bb7ac940c27ee4c381dd9ee,5i3x2P5whJrQk5BGT1qE2l,Waktu Yang Tepat Untuk Berpisah,https://p.scdn.co/mp3-preview/3ab7ac0aa3caf53f27bb80a605f55750f91c443c?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.361,0.601,3,-7.3,1,0.0304,0.141,0.00104,0.178,0.205,145.85
5bb7ac940c27ee4c381dd9ef,7esAWY5aFUAGi59jpf1qzy,Lelaki Buaya Darat,https://p.scdn.co/mp3-preview/8eb544be6a9b0d26b9562b9cbf735d79dac1735d?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.716,0.902,4,-5.363,1,0.0546,0.0893,1.31E-06,0.272,0.765,127.988
5bb7ac940c27ee4c381dd9f0,61vx5D0QRa4jtAWds9DTue,Sendiri,https://p.scdn.co/mp3-preview/73af919f8cf5ae2827b2807cd5062a344ac6bb23?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.541,0.845,9,-5.44,0,0.0303,0.0854,0,0.245,0.603,84.987
5bb7ac940c27ee4c381dd9f1,3dHplTfMkFKXUdKB3b0QzK,Halaman Asmara,https://p.scdn.co/mp3-preview/f0cb9fd6d2f678f567e18ff81e35763ed4878272?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.51,0.556,0,-6.684,1,0.0262,0.188,0,0.144,0.403,150.215
5bb7ac940c27ee4c381dd9f2,4DSOQ3kfCw70iWDswduLGN,Semua Tak Sama,https://p.scdn.co/mp3-preview/9ffdcff3913d197954f5816fbb2c2b3db0dc4011?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.511,0.658,0,-6.864,1,0.0368,0.177,0,0.126,0.433,152.033
5bb7ac940c27ee4c381dd9f3,3x5NM1ipBgbMCzo9o9jF5L,Bukan Permainan,https://p.scdn.co/mp3-preview/31859b355981fdb71a5df70a81412f7faa1c0ef2?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.711,0.691,0,-5.973,1,0.0278,0.0621,0.0106,0.0849,0.701,119.973
5bb7ac940c27ee4c381dd9f4,5DTOgrUphb4eU8h0Nxphud,Kisah Sedih Di Hari Minggu,https://p.scdn.co/mp3-preview/a38b3c5a7cd25f3e1ebc572398ecd9c6f173cb4f?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.686,0.42,3,-8.869,1,0.0286,0.406,0.00232,0.142,0.381,135.999
5bb7ac940c27ee4c381dd9f5,6eekwSXpB57v26oEzcAhcf,Janji Suci,https://p.scdn.co/mp3-preview/04cdfb88549a6cd52b5d967ac731a14f8449aefb?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.533,0.312,4,-10.214,1,0.0374,0.911,2.96E-06,0.209,0.306,130.503
5bb7ac940c27ee4c381dd9f6,4CcZ0CLDV6ZLmd7IblYhW1,Rasa Yang Tertinggal,https://p.scdn.co/mp3-preview/7d173f4968479532096d16c2e72c6573fc809625?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.59,0.844,9,-5.47,0,0.0617,0.245,0,0.0961,0.281,139.895
5bb7ac940c27ee4c381dd9f7,6fp5H6JgnlAnS69SktBhpg,Buat Aku Tersenyum,https://p.scdn.co/mp3-preview/dd8b60bc0c3c90b72fbb30a519d76cc59a3e5e70?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.403,0.729,6,-6.768,1,0.0279,0.395,0,0.0861,0.654,106.971
5bb7ac940c27ee4c381dd9f8,4g0smhwCmOfiU9QbVjicUJ,Sang Penghibur,https://p.scdn.co/mp3-preview/0f17b1c108ef4c9cd5c60617909f6d5f093b7534?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.43,0.878,9,-4.291,0,0.043,0.00379,1.96E-06,0.281,0.311,103.982
5bb7ac940c27ee4c381dd9f9,0ExAkPPF8XxSi6tdq2B2Tq,Syurga Dan Neraka (feat. Bienda),https://p.scdn.co/mp3-preview/60a340ad6f3db9d7f0639af43810bd78ea05a14d?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.512,0.844,9,-8.151,0,0.0558,0.026,3.21E-05,0.0643,0.188,156.037
5bb7ac940c27ee4c381dd9fa,61HcyrWyaffgGcRpxyqkpX,爭分奪秒,https://p.scdn.co/mp3-preview/475dbf26841181599a41c55eddc5c75763c56a55?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.563,0.743,4,-5.864,0,0.0315,0.0327,1.33E-05,0.25,0.547,95.978
5bb7ac940c27ee4c381dd9fb,3YelKrfQbrWvWNc9bbF19V,Ridiculous Hero,https://p.scdn.co/mp3-preview/722121716a4cdf3b88d652dbe05d2d06c3d16b12?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.671,0.577,6,-10.042,0,0.0577,0.426,0,0.197,0.715,83.98
5bb7ac940c27ee4c381dd9fc,4iuuLSkNSzgCcqrE9lxzag,大藝術家,https://p.scdn.co/mp3-preview/df9547503af4ec72fd928b2c25b6ba2add5bb346?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.691,0.872,0,-5.857,1,0.0736,0.0211,0,0.328,0.417,95.985
5bb7ac940c27ee4c381dd9fd,4VWn7L2kONeMEQ6cAIfzXC,星晴,https://p.scdn.co/mp3-preview/1c6c55493a6363c79a6058208a89550407bdf644?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.637,0.329,7,-10.366,1,0.0349,0.725,8.51E-06,0.245,0.255,177.792
5bb7ac940c27ee4c381dd9fe,0n7Ij8XEDfYYFRgBQjNjnf,愛你,https://p.scdn.co/mp3-preview/97b733106f2bafde43d575d8c518cedf41642668?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.552,0.521,9,-6.721,1,0.0286,0.333,0,0.0901,0.142,144.027
5bb7ac940c27ee4c381dd9ff,74yKfTXgEzQw4p4m0mBxsb,有種愛,https://p.scdn.co/mp3-preview/a13cf60b6340bdb6f8c6c4f6b37fdb53f584b182?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.484,0.428,3,-8.384,1,0.0322,0.774,0,0.0886,0.276,71.875
5bb7ac940c27ee4c381dda00,02MI2qWnqNQVGoXtEjTnXB,知道,https://p.scdn.co/mp3-preview/f5df27d012bef12e61712fd64ec9cf2d6b1dc17a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.547,0.527,7,-10.091,1,0.0527,0.567,5.92E-06,0.303,0.515,143.869
5bb7ac940c27ee4c381dda01,4KBegMBVyHsfC7fPOztTzV,情非得已,https://p.scdn.co/mp3-preview/ee2fa5ae56f985692614e711fe64dc9989ce221d?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.686,0.48,9,-7.59,0,0.0241,0.436,0,0.0879,0.729,106.908
5bb7ac940c27ee4c381dda02,42qCCnUWSWwtBvursf3IF6,寂寞來了怎麼辦?,https://p.scdn.co/mp3-preview/72e05f6068c52923414831a3d974153f15fd0dde?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.54,0.564,1,-5.705,1,0.0309,0.657,0,0.114,0.279,120.054
5bb7ac940c27ee4c381dda03,3U03WqeRZnEzlOV7fSA0vp,不敗的戀人,https://p.scdn.co/mp3-preview/05e3eee4efdf70e835651105814dcf9b849d4612?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.724,0.774,8,-5.162,1,0.0418,0.207,0,0.662,0.653,108.087
5bb7ac940c27ee4c381dda04,2baC5jSno4cA2X09R9IqML,我期待,https://p.scdn.co/mp3-preview/4e0c1a6f6e4c5341b8f5334b64034b1f9714923c?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.454,0.321,9,-10.023,1,0.0323,0.691,0.000712,0.0997,0.193,80.114
5bb7ac940c27ee4c381dda05,0pWmgLP2eG8FpdM0kGQxxM,開心女孩,https://p.scdn.co/mp3-preview/d28f35d48c694893c14b452bf38a3a642435ee31?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.715,0.635,6,-14.75,1,0.0363,0.222,0.000188,0.0383,0.962,147.576
5bb7ac940c27ee4c381dda06,0gjjNMSQfDBWZT7txYNmxz,原諒,https://p.scdn.co/mp3-preview/938962552f844fc2493fa349cce13f3dd5ec0b6c?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.374,0.131,0,-14.473,1,0.0364,0.93,5.10E-06,0.102,0.22,83.677
5bb7ac940c27ee4c381dda07,2RaA6kIcvomt77qlIgGhCT,Breaking the Law,https://p.scdn.co/mp3-preview/2045675c3ff30411c283de17ddcf3952efd9234e?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35E-06,0.159,0.491,164.019
5bb7ac940c27ee4c381dda08,0QRxtcxL31dRAeiUUuENPu,Territory,https://p.scdn.co/mp3-preview/45a512c74ba67b0d1ea7d0f7adba618067e428f6?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.335,0.946,2,-6.233,1,0.126,0.000278,0.0305,0.136,0.305,153.429
5bb7ac940c27ee4c381dda09,7w6PJe5KBPyvuRYxFkPssC,No More Tears,https://p.scdn.co/mp3-preview/d84019910d52e25d7cf0a40e558bd3d6ec97f4f6?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.346,0.749,6,-6.506,1,0.035,0.00167,8.86E-05,0.648,0.315,102.591
5bb7ac940c27ee4c381dda0a,5u3l2TONYacJgmRPQVaF9y,Twilight Of The Thunder God,https://p.scdn.co/mp3-preview/9e7ec9ec1ff9939bcc4bee396b286625c1193acf?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.374,0.92,6,-4.653,1,0.0501,1.62E-05,0.026,0.0802,0.278,191.014
5bb7ac940c27ee4c381dda0b,14GmME5DwHFSIOGsFPe0WY,Bye Bye Beautiful,https://p.scdn.co/mp3-preview/f38acbff75b56b757fb1419a96458473ace5913f?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.492,0.887,9,-5.116,1,0.0441,0.000116,0.000777,0.126,0.423,148.04
5bb7ac940c27ee4c381dda0c,2l7cgpgIJ7reophrNBVNNg,Rusted Nail,https://p.scdn.co/mp3-preview/f5bbab72222b5e66c782cfba9bd7085965c806bb?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.56,0.943,10,-5.094,0,0.0842,0.000407,0.0248,0.102,0.231,115.01
5bb7ac940c27ee4c381dda0d,4vJr55lngvhSM8WIh9CjQc,Cemetery Gates,https://p.scdn.co/mp3-preview/537befd951a290a8c4fc28e5503c6b76d2d01d7a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.274,0.726,9,-11.541,1,0.0449,0.000212,0.0113,0.0993,0.426,146.449
5bb7ac940c27ee4c381dda0e,7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remastered Version,https://p.scdn.co/mp3-preview/f6e554cadfb84a511acbbd8661741b805ecca193?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000376,0.0702,0.796,129.994
5bb7ac940c27ee4c381dda0f,2dbOYFfS7r7NAzquRvji9A,Balls to the Wall,https://p.scdn.co/mp3-preview/f17ccce8323b75f9181adb36212204aa04c153bb?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.544,0.739,9,-7.383,1,0.0517,0.00392,0.000143,0.168,0.328,118.287
5bb7ac940c27ee4c381dda10,0E4SOtfJAgKXmVrY2CJLnE,Angels,https://p.scdn.co/mp3-preview/b1ff080da3b60c4766424cf26b79a59e0288744c?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.493,0.865,7,-4.71,0,0.0357,0.286,0,0.152,0.192,90.979
5bb7ac940c27ee4c381dda11,3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,https://p.scdn.co/mp3-preview/95b70df7dda2d699957e8b068b89e233e3a5e5ee?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.536,0.844,6,-6.918,0,0.058,0.0628,0.00084,0.0608,0.185,117.652
5bb7ac940c27ee4c381dda12,0i2VKBjz7WFaqJ9DgXtPK0,I Believe In A Thing Called Love,https://p.scdn.co/mp3-preview/d6a31e6ccdc8d6d20ca8d6696d42a29cd5935627?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.448,0.878,4,-2.953,1,0.0844,0.048,1.33E-05,0.175,0.624,128.152
5bb7ac940c27ee4c381dda13,7maIZJnwsPBUWT9yJYyPoe,Through Oblivion,https://p.scdn.co/mp3-preview/aa1fa2f71146be8d1d4bbe27394a7abf2878b78a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.52,0.653,1,-5.77,1,0.0623,0.00742,0.00415,0.162,0.601,169.948
5bb7ac940c27ee4c381dda14,6U4PnLCxvpipBXCffkdHNo,No More Regrets,https://p.scdn.co/mp3-preview/9126fa4b1008788082c47e6fecd7e5f4b91268ce?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.452,0.967,10,-4.304,1,0.0868,6.90E-06,0.148,0.335,0.184,107.408
5bb7ac940c27ee4c381dda15,2PpNgmrS9mAyrkRAwn6YPq,Rainbow in the Dark,https://p.scdn.co/mp3-preview/be08d5080ffb8b217fc2beffcd582b19d708d2ff?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.512,0.947,9,-5.659,0,0.0401,0.000692,0.114,0.0283,0.612,117.461
5bb7ac940c27ee4c381dda16,5u3l2TONYacJgmRPQVaF9y,Twilight Of The Thunder God,https://p.scdn.co/mp3-preview/9e7ec9ec1ff9939bcc4bee396b286625c1193acf?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.374,0.92,6,-4.653,1,0.0501,1.62E-05,0.026,0.0802,0.278,191.014
5bb7ac940c27ee4c381dda17,1pPlSUdw0SoYHi2YBa57j8,Strife,https://p.scdn.co/mp3-preview/a2e2f335713603bd47bb1340981a4a643d63053b?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.461,0.987,1,-1.711,0,0.108,3.58E-05,8.48E-05,0.359,0.309,142.031
5bb7ac940c27ee4c381dda18,7fm01f9fZNeQCYedC2xhcF,Paradise (What About Us?) [feat. Tarja],https://p.scdn.co/mp3-preview/a359f9e3b8d97551260d6d0205ddf9d2edbe76c6?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.461,0.928,4,-3.542,0,0.0697,0.000583,0.0012,0.615,0.428,135.03
5bb7ac940c27ee4c381dda19,7w6PJe5KBPyvuRYxFkPssC,No More Tears,https://p.scdn.co/mp3-preview/d84019910d52e25d7cf0a40e558bd3d6ec97f4f6?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.346,0.749,6,-6.506,1,0.035,0.00167,8.86E-05,0.648,0.315,102.591
5bb7ac940c27ee4c381dda1a,1qlRSRaD3Hb5lfzcAs0Ev1,Carrie - Single Version,https://p.scdn.co/mp3-preview/4f3af1ce3f6ace34eca484b76e858ad601456db4?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.44,0.524,7,-6.533,1,0.0277,0.0717,0,0.339,0.144,136.309
5bb7ac940c27ee4c381dda1b,27ce3PuoDdndLsktG0RvfV,Blood,https://p.scdn.co/mp3-preview/600587488983b95f743a158ef234566b483bd2d6?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.533,0.958,9,-2.735,0,0.158,0.0153,0,0.4,0.505,140.055
5bb7ac940c27ee4c381dda1c,3ebrniHtOzNWigJhEkWguR,Paranoid,https://p.scdn.co/mp3-preview/b75257a7c3d844346fe974f5b8a43cf6c69c83ab?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.239,0.961,8,-6.695,1,0.128,9.44E-05,0.0619,0.964,0.182,176.343
